seller_id,total_revenue,revenue_rank,revenue_percentile
4869f7a5dfa277a7dca6462dcf3b52b2,229472.63,1,0.0
53243585a1d6dc2643021fd1853d8905,222776.05,2,0.0003232062055591467
4a3ca9315b744ce9f8e9374361493884,200472.92,3,0.0006464124111182935
fa1c13f2614d7b5c4749cbc52fecda94,194042.03,4,0.0009696186166774402
7c67e1448b00f6e969d365cea6b010ab,187923.89,5,0.001292824822236587
7e93a43ef30c4f03f38b393420bc753a,176431.87,6,0.0016160310277957336
da8622b14eb17ae2831f4ac5b9dab84a,160236.57,7,0.0019392372333548805
7a67c85e85bb2ce8582c35f2203ad736,141745.53,8,0.0022624434389140274
1025f0e2d44d7041d6cf58b6550e0bfa,138968.55,9,0.002585649644473174
955fee9216a65b617aa5c0531780ce60,135171.7,10,0.0029088558500323207
46dc3b2cc0980fb8ec44634e21d2718e,128111.19,11,0.003232062055591467
6560211a19b47992c3666cc44a7e94c0,123304.83,12,0.003555268261150614
620c87c171fb2a6dd6e8bb4dec959fc6,114774.5,13,0.003878474466709761
7d13fca15225358621be4086e1eb0964,113628.97,14,0.004201680672268907
5dceca129747e92ff8ef7a997dc4f8ca,112155.53,15,0.004524886877828055
1f50f920176fa81dab994f9023523100,106939.21,16,0.004848093083387201
cc419e0650a3c5ba77189a1882b7556a,104288.42,17,0.005171299288946348
a1043bafd471dff536d0c462352beb48,101901.16,18,0.005494505494505495
3d871de0142ce09b7081e2b9d1733cb1,94914.2,19,0.005817711700064641
edb1ef5e36e0c8cd84eb3c9b003e486d,79284.55,20,0.006140917905623788
ccc4bbb5f32a6ab2b7066a4130f114e3,74004.62,21,0.006464124111182934
f7ba60f8c3f99e7ee4042fdef03b70c4,68395.0,22,0.006787330316742082
fe2032dab1a61af8794248c8196565c9,65959.61,23,0.007110536522301228
8581055ce74af1daba164fdbd55a40de,64925.3,24,0.0074337427278603745
cca3071e3e9bb7d12640c9fbe2301306,64009.89,25,0.007756948933419522
04308b1ee57b6625f47df1d56f00eedf,60130.6,26,0.00808015513897867
522620dcb18a6b31cd7bdf73665113a9,57168.49,27,0.008403361344537815
17e34d8224d27a541263c4c64b11a56b,56363.24,28,0.008726567550096962
7ddcbb64b5bc1ef36ca8c151f6ec77df,55578.57,29,0.00904977375565611
de722cd6dad950a92b7d4f82673f8833,55426.1,30,0.009372979961215255
37be5a7c751166fbc5f8ccba4119e043,55350.55,31,0.009696186166774402
218d46b86c1881d022bce9c68a7d4b15,55093.28,32,0.01001939237233355
25c5c91f63607446a97b143d2d535d31,54679.22,33,0.010342598577892695
f5a590cf36251cf1162ea35bef76fe84,53201.78,34,0.010665804783451843
ceaec5548eefc6e23e6607c5435102e7,52917.18,35,0.01098901098901099
b2ba3715d723d245138f291a6fe42594,51676.88,36,0.011312217194570135
966cb4760537b1404caedd472cc610a5,51286.05,37,0.011635423400129283
e882b2a25a10b9c057cc49695f222c19,51057.54,38,0.011958629605688428
2bf6a2c1e71bbd29a4ad64e6d3c3629f,50628.9,39,0.012281835811247576
f8db351d8c4c4c22c6835c19a46f01b0,50525.6,40,0.012605042016806723
17f51e7198701186712e53a39c564617,48019.0,41,0.012928248222365869
8160255418d5aaa7dbdc9f4c64ebda44,47017.69,42,0.013251454427925016
77530e9772f57a62c906e1c21538ab82,46610.4,43,0.013574660633484163
4e922959ae960d389249c378d1c939f5,46030.37,44,0.013897866839043309
c826c40d7b19f62a09e2d7c5e7295ee2,45643.74,45,0.014221073044602456
850f4f8af5ea87287ac68de36e29107f,45355.36,46,0.014544279250161603
b33e7c55446eabf8fe1a42d037ac7d6d,44985.17,47,0.014867485455720749
ba90964cff9b9e0e6f32b23b82465f7b,44212.5,48,0.015190691661279896
eeb6de78f79159600292e314a77cbd18,43739.84,49,0.015513897866839044
4d6d651bd7684af3fffabd5f08d12e5a,43587.4,50,0.01583710407239819
e9779976487b77c6d4ac45f75ec7afe9,43162.95,51,0.01616031027795734
c3cfdc648177fdbbbb35635a37472c53,43048.18,52,0.016483516483516484
b839e41795b7f3ad94cc2014a52f6796,42829.0,53,0.01680672268907563
2eb70248d66e0e3ef83659f71b244378,42628.61,54,0.01712992889463478
d91fb3b7d041e83b64a00a3edfb37e4f,40889.74,55,0.017453135100193924
17a053fcb14bd219540cbde0df490be0,40703.14,56,0.01777634130575307
391fc6631aebcf3004804e51b40bcf1e,39951.95,57,0.01809954751131222
834f3294fba9f932f56edc879193f925,39907.5,58,0.018422753716871364
712e6ed8aa4aa1fa65dab41fed5737e4,39815.0,59,0.01874595992243051
634964b17796e64304cadf1ad3050fb7,39465.1,60,0.01906916612798966
7142540dd4c91e2237acb7e911c4eba2,37373.56,61,0.019392372333548805
ea8482cd71df3c1969d7b9473ff13abc,37177.52,62,0.01971557853910795
c3867b4666c7d76867627c2f7fb22e21,37153.4,63,0.0200387847446671
7178f9f4dd81dcef02f62acdf8151e01,37070.4,64,0.020361990950226245
c70c1b0d8ca86052f45a432a38b73958,36537.37,65,0.02068519715578539
59417c56835dd8e2e72f91f809cd4092,36459.0,66,0.02100840336134454
06a2c3af7b3aee5d69171b0e14f0ee87,36408.95,67,0.021331609566903685
7299e27ed73d2ad986de7f7c77d919fa,34725.43,68,0.02165481577246283
e9bc59e7b60fc3063eb2290deda4cced,34343.06,69,0.02197802197802198
dbc22125167c298ef99da25668e1011f,33776.78,70,0.022301228183581125
9c0e69c7bf2619675bbadf47b43f655a,33702.78,71,0.02262443438914027
76d5af76d0271110f9af36c92573f765,33461.6,72,0.022947640594699416
1835b56ce799e6a4dc4eddc053f04066,33344.21,73,0.023270846800258566
5c243662ce92d84573bfaff24c3e3700,32862.02,74,0.02359405300581771
2528513dd95219a6013d4d05176e391a,32689.1,75,0.023917259211376857
855668e0971d4dfd7bef1b6a4133b41b,32208.16,76,0.024240465416936006
70eea00b476a314817cefde4aad4f89a,31994.65,77,0.02456367162249515
7681ef142fd2c19048da7430856b5588,31941.81,78,0.024886877828054297
e59aa562b9f8076dd550fcddf0e73491,31574.3,79,0.025210084033613446
88460e8ebdecbfecb5f9601833981930,31546.55,80,0.02553329023917259
0241d4d5d36f10f80c644447315af0bd,31397.7,81,0.025856496444731737
87142160b41353c4e5fca2360caf6f92,31095.98,82,0.026179702650290886
70a12e78e608ac31179aea7f8422044b,30858.53,83,0.026502908855850032
53e4c6e0f4312d4d2107a8c9cddf45cd,30148.95,84,0.026826115061409177
d23019c84ffae2d5ef2270367b8605fc,29205.1,85,0.027149321266968326
900ba814c251a692506d7834c1218441,29099.69,86,0.027472527472527472
1554a68530182680ad5c8b042c3ab563,29052.53,87,0.027795733678086618
0b90b6df587eb83608a64ea8b390cf07,28592.32,88,0.028118939883645767
7e1fb0a3ebfb01ffb3a7dae98bf3238d,27349.53,89,0.028442146089204912
59b22a78efb79a4797979612b885db36,27184.5,90,0.028765352294764058
d1c281d3ae149232351cd8c8cc885f0d,26942.6,91,0.029088558500323207
b32be1695eb7ec5f10f72d9610a12527,26874.0,92,0.029411764705882353
12b9676b00f60f3b700e83af21824c0e,26774.0,93,0.029734970911441498
a3a38f4affed601eb87a97788c949667,26533.32,94,0.030058177117000647
de23c3b98a88888289c6f5cc1209054a,26399.67,95,0.030381383322559793
9f505651f4a6abe901a56cdc21508025,26361.82,96,0.03070458952811894
16090f2ca825584b5a147ab24aa30c86,25716.44,97,0.031027795733678087
a416b6a846a11724393025641d4edd5e,25670.72,98,0.03135100193923723
b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,99,0.03167420814479638
c003204e1ab016dfa150abc119207b24,25108.09,100,0.031997414350355524
001cca7ae9ae17fb1caed9dfb1094831,25080.03,101,0.03232062055591468
1900267e848ceeba8fa32d80c1a5f5a8,24982.53,102,0.03264382676147382
1c68394e931a64f90ea236c5ea590300,24832.75,103,0.03296703296703297
b1b3948701c5c72445495bd161b83a4c,24699.19,104,0.03329023917259211
f62d7bb4a613ec758a03342d46b580b2,24665.0,105,0.03361344537815126
dc4a0fc896dc34b0d5bfec8438291c80,24180.77,106,0.033936651583710405
b37c4c02bda3161a7546a4e6d222d5b2,24075.0,107,0.03425985778926956
710e3548e02bc1d2831dfc4f1b5b14d4,23979.11,108,0.0345830639948287
2b3e4a2a3ea8e01938cabda2a3e5cc79,23629.15,109,0.03490627020038785
1a3df491d1c4f1589fc2b934ada68bf2,23302.7,110,0.035229476405946994
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,111,0.03555268261150614
612170e34b97004b3ba37eae81836b4c,23065.02,112,0.035875888817065285
897060da8b9a21f655304d50fd935913,23023.92,113,0.03619909502262444
8444e55c1f13cd5c179851e5ca5ebd00,22873.21,114,0.03652230122818358
7b0df942f46435babab05d49b744b2c4,22600.63,115,0.03684550743374273
7ad32824caee82087b3e2e5f33b1bf32,22505.1,116,0.037168713639301874
744dac408745240a2c2528fb1b6028f3,22490.6,117,0.03749191984486102
06e5eefc71ec47ae763c5c6f8db7064f,22188.56,118,0.037815126050420166
f45122a9ab94eb4f3f8953578bc0c560,22078.29,119,0.03813833225597932
05ff92fedb5be47920fea08e501238b9,21992.78,120,0.038461538461538464
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,121,0.03878474466709761
8f2ce03f928b567e3d56181ae20ae952,21712.9,122,0.039107950872656755
59fb871bf6f4522a87ba567b42dafecf,21708.57,123,0.0394311570782159
d2374cbcbb3ca4ab1086534108cc3ab7,21223.92,124,0.039754363283775046
48162d548f5b1b11b9d29d1e01f75a61,20510.14,125,0.0400775694893342
729f06993dac8e860d4f02d7088ca48a,20485.08,126,0.040400775694893344
00ee68308b45bc5e2660cd833c3f81cc,20260.0,127,0.04072398190045249
bfd27a966d91cfaafdb25d076585f0da,19921.0,128,0.041047188106011635
004c9cd9d87a3c30c522c48c4fc07416,19712.71,129,0.04137039431157078
d650b663c3b5f6fb392b6326366efa9a,19242.9,130,0.041693600517129926
821fb029fc6e495ca4f08a35d51e53a5,19187.42,131,0.04201680672268908
f457c46070d02cadd8a68551231220dd,19093.0,132,0.042340012928248225
2a5b78b41cd05baeac8df54c6606b92c,19025.36,133,0.04266321913380737
dc317f341ab0e22f39acbd9dbf9b4a1f,18988.4,134,0.042986425339366516
96493fab2fbb13a14d0c0e8772eef5c3,18969.0,135,0.04330963154492566
44073f8b7e41514de3b7815dd0237f4f,18729.64,136,0.04363283775048481
cd68562d3f44870c08922d380acae552,18569.7,137,0.04395604395604396
0dd184061fb0eaa7ca37932c68ab91c5,18446.92,138,0.044279250161603105
527801b552d0077ffd170872eb49683b,17942.8,139,0.04460245636716225
a888faf2d1baececa6baf9c3d603ee1f,17765.8,140,0.044925662572721396
9de4643a8dbde634fe55621059d92273,17560.34,141,0.04524886877828054
8b321bb669392f5163d04c59e235e066,17535.69,142,0.04557207498383969
c72de06d72748d1a0dfb2125be43ba63,17522.0,143,0.04589528118939883
165fc07beebdcb6190fba8a06db2a449,17481.4,144,0.046218487394957986
0c8380b62e38e8a1e6adbeba7eb9688c,17348.79,145,0.04654169360051713
1e8b33f18b4f7598d87f5cbee2282cc2,17309.06,146,0.04686489980607628
94144541854e298c2d976cb893b81343,17286.28,147,0.04718810601163542
54a1852d1b8f10312c55e906355666ee,17226.44,148,0.04751131221719457
abe42c5d03695b4257b5c6cbf4e6784e,17159.0,149,0.04783451842275371
41b39e28db005d9731d9d485a83b4c38,17112.55,150,0.048157724628312866
4a3ccda38b2129705f3fb522db62ca31,17062.59,151,0.04848093083387201
76d64c4aca3a7baf218bf93ef7fa768d,16911.8,152,0.04880413703943116
c3acdfac4e3e97ff87529454fbc03642,16788.0,153,0.0491273432449903
86ccac0b835037332a596a33b6949ee1,16619.93,154,0.04945054945054945
8ae520247981aa06bc94abddf5f46d34,16320.99,155,0.049773755656108594
7aa4334be125fcdd2ba64b3180029f14,16234.81,156,0.050096961861667746
ef0ace09169ac090589d85746e3e036f,16223.3,157,0.05042016806722689
fa40cc5b934574b62717c68f3d678b6d,16055.87,158,0.05074337427278604
1f1bb1f0859883505541bdd6606193e5,16040.84,159,0.05106658047834518
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.95,160,0.05138978668390433
4b9750c8ad28220fe6702d4ecb7c898f,15915.3,161,0.051712992889463474
2a84855fd20af891be03bc5924d2b453,15819.1,162,0.05203619909502263
229c3efbfb0ea2058de4ccdfbc3d784a,15744.0,163,0.05235940530058177
f9244d45189d3a3605499abddeade7d5,15731.43,164,0.05268261150614092
d921b68bf747894be13a97ae52b0f386,15645.8,165,0.053005817711700064
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,166,0.05332902391725921
c33847515fa6305ce6feb1e818569f13,15519.85,167,0.053652230122818355
85d9eb9ddc5d00ca9336a2219c97bb13,15415.24,168,0.05397543632837751
213b25e6f54661939f11710a6fddb871,15379.5,169,0.05429864253393665
e5a38146df062edaf55c38afa99e42dc,15360.07,170,0.0546218487394958
c847e075301870dd144a116762eaff9a,15348.7,171,0.054945054945054944
ce248b21cb2adc36282ede306b7660e5,15230.06,172,0.05526826115061409
79ebd9a61bac3eaf882805ed4ecfa12a,15092.79,173,0.055591467356173235
75d34ebb1bd0bd7dde40dd507b8169c3,15048.28,174,0.05591467356173239
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.45,175,0.05623787976729153
01fdefa7697d26ad920e9e0346d4bd1b,14921.43,176,0.05656108597285068
1b4c3a6f53068f0b6944d2d005c9fc89,14760.3,177,0.056884292178409825
a5cba26a62b8b4d0145b68b841e62e7f,14737.84,178,0.05720749838396897
87b740daf17b5d1be335a64164ec6842,14699.87,179,0.057530704589528116
4c2b230173bb36f9b240f2b8ac11786e,14592.27,180,0.05785391079508727
080199a181c46c657dc5aa235411be3b,14504.2,181,0.058177117000646414
8e6d7754bc7e0f22c96d255ebda59eba,14497.27,182,0.05850032320620556
cf8ab1616079e2793aa29d524df01bb1,14391.0,183,0.058823529411764705
5cf13accae3222c70a9cac40818ae839,14383.2,184,0.05914673561732385
a6bd7d1ccdac48c6b33b28596b7eb122,14368.61,185,0.059469941822882996
66922902710d126a0e7d26b0e3805106,14362.3,186,0.05979314802844215
aba1721a889e04decc910aa13b768ef4,14103.3,187,0.060116354234001294
f08a5b9dd6767129688d001acafc21e5,14069.63,188,0.06043956043956044
3b15288545f8928d3e65a8f949a28291,14061.79,189,0.060762766645119586
c6bda72e4dbf5c5866b13cb1810c6d03,14059.38,190,0.06108597285067873
2e90cb1677d35cfe24eef47d441b7c87,13894.71,191,0.06140917905623788
a673821011d0cec28146ea42f5ab767f,13863.69,192,0.06173238526179703
d94a40fd42351c259927028d163af842,13823.8,193,0.062055591467356175
05f51e13da97139648b8125c31e5f51b,13769.01,194,0.06237879767291532
440dd6ab244315c632130ecfb63827b1,13696.9,195,0.06270200387847447
b8bc237ba3788b23da09c0f1f3a3288c,13685.71,196,0.06302521008403361
6039e27294dc75811c0d8a39069f52c0,13670.7,197,0.06334841628959276
1f9ab4708f3056ede07124aad39a2554,13602.73,198,0.0636716224951519
6d66611d7c44cc30ce351abc49a68421,13593.4,199,0.06399482870071105
240b9776d844d37535668549a396af32,13592.08,200,0.0643180349062702
610f72e407cdd7caaa2f8167b0163fd8,13585.16,201,0.06464124111182935
289cdb325fb7e7f891c38608bf9e0962,13544.95,202,0.0649644473173885
0b35c634521043bf4b47e21547b99ab5,13533.65,203,0.06528765352294764
a3e9a2c700480d9bb01fba070ba80a0e,13440.8,204,0.06561085972850679
d05ae8f7a5bd1d2a690a44cd079e4e27,13436.0,205,0.06593406593406594
34d1ca11b242c0fee2c834ae8d788566,13422.24,206,0.06625727213962508
1ca7077d890b907f89be8c954a02686a,13341.57,207,0.06658047834518423
8cc6a0e5738e61a87b03c78b2ba9db4b,13312.4,208,0.06690368455074337
669ae81880e08f269a64487cfb287169,13248.87,209,0.06722689075630252
5d378b73ab7dd6f0418d743e5dcb0bd1,13243.0,210,0.06755009696186166
ad97a199236354e53fcd91a5a913e9a2,13205.9,211,0.06787330316742081
c31eff8334d6b3047ed34bebd4d62c36,13191.5,212,0.06819650937297995
e8b3a3a38279a82f0e5d006d5e5b7d2c,13154.7,213,0.06851971557853911
6edacfd9f9074789dad6d62ba7950b9c,13147.1,214,0.06884292178409826
99eaacc9e6046db1c82b163c5f84869f,13139.17,215,0.0691661279896574
9e6229250fedbe05838fef417b74e7fb,13132.2,216,0.06948933419521655
431af27f296bc6519d890aa5a05fdb11,13109.5,217,0.0698125404007757
d50d79cb34e38265a8649c383dcffd48,13012.42,218,0.07013574660633484
530ec6109d11eaaf87999465c6afee01,12983.81,219,0.07045895281189399
6e386f64c84e482f0b9abf960797ee1b,12938.3,220,0.07078215901745313
e24fc9fcd865784fb25705606fe3dfe7,12936.0,221,0.07110536522301228
039e6ad9dae79614493083e241147386,12925.0,222,0.07142857142857142
c60b801f2d52c7f7f91de00870882a75,12913.5,223,0.07175177763413057
cfb1a033743668a192316f3c6d1d2671,12803.64,224,0.07207498383968972
ac3508719a1d8f5b7614b798f70af136,12775.84,225,0.07239819004524888
ed4acab38528488b65a9a9c603ff024a,12759.45,226,0.07272139625080802
7202e2ba20579a9bd1acb29e61fe71f6,12750.5,227,0.07304460245636717
2b1a40c1daabc6ca280c4b815c101841,12732.6,228,0.07336780866192631
c66dccfb3f109511246da627dd5a2498,12708.55,229,0.07369101486748546
2e1c9f22be269ef4643f826c9e650a52,12687.68,230,0.0740142210730446
00fc707aaaad2d31347cf883cd2dfe10,12684.9,231,0.07433742727860375
b372ee768ed69e46ca8cdbd267aa7a38,12630.0,232,0.0746606334841629
66e0557ecc2b4dbea057e93f215f68d8,12480.0,233,0.07498383968972204
a7f13822ceb966b076af67121f87b063,12477.64,234,0.07530704589528119
2138ccb85b11a4ec1e37afbd1c8eda1f,12357.03,235,0.07563025210084033
056b4ada5bbc2c50cc7842547dda6b51,12333.39,236,0.07595345830639948
d6b1ce66b035a475f00c017792ff9769,12277.4,237,0.07627666451195864
48436dade18ac8b2bce089ec2a041202,12271.71,238,0.07659987071751778
c510bc1718f0f2961eaa42a23330681a,12251.0,239,0.07692307692307693
fbc14c0cf93505ef89f64665ffa4a7b5,12227.82,240,0.07724628312863607
c8b0e2b0a7095e5d8219575d5e7e1181,12170.21,241,0.07756948933419522
70c27847eca8195c983ed7e798c56743,12077.52,242,0.07789269553975436
ff063b022a9a0aab91bad2c9088760b7,12076.5,243,0.07821590174531351
e26901d5ab434ce92fd9b5c256820a4e,11990.9,244,0.07853910795087266
701938c450705b8ae65fc923b70f35c7,11983.28,245,0.0788623141564318
c4f7fee5b0db50e87766f5a4d1b1b758,11961.83,246,0.07918552036199095
128639473a139ac0f3e5f5ade55873a5,11908.85,247,0.07950872656755009
d71d863e5ef30d94e440c11be17dcd8f,11900.9,248,0.07983193277310924
8b8cfc8305aa441e4239358c9f6f2485,11892.0,249,0.0801551389786684
7901646fdd36a55f564ffaf2dbccaaf7,11857.08,250,0.08047834518422754
09f952a5f58d2285b0372551ae8f9b01,11821.5,251,0.08080155138978669
adbc26658d6c7b4b6219f9d934598091,11806.4,252,0.08112475759534583
0be8ff43f22e456b4e0371b2245e4d01,11805.5,253,0.08144796380090498
72c5da29406b4234927b81855e7b64f6,11798.69,254,0.08177117000646413
ce7d1888639e6fb06b2749cbfdac1ff7,11793.89,255,0.08209437621202327
23d7c96d4a1160db1c726b248601b25a,11766.94,256,0.08241758241758242
d1b65fc7debc3361ea86b5f14c68d2e2,11703.07,257,0.08274078862314156
bba3293d6f5d5af2f415e004e8b93ae3,11702.1,258,0.08306399482870071
25e6ffe976bd75618accfe16cefcbd0d,11691.61,259,0.08338720103425985
c4d51195486dc781531876a7d00453d8,11468.98,260,0.083710407239819
80e6699fe29150b372a0c8a1ebf7dcc8,11441.56,261,0.08403361344537816
b4f8921fcc4ff77b66bea6dda43dcd51,11395.05,262,0.0843568196509373
cab85505710c7cb9b720bceb52b01cee,11389.1,263,0.08468002585649645
1d8dbc4f32378d715c717c1c1fc57bae,11315.89,264,0.0850032320620556
813348c996469b40f2e028d5429d3495,11205.83,265,0.08532643826761474
6cd68b3ed6d59aaa9fece558ad360c0a,11188.57,266,0.08564964447317389
5a8e7d5003a1f221f9e1d6e411de7c23,11171.9,267,0.08597285067873303
ccb83a794700270fde70898fe9ff368b,11062.0,268,0.08629605688429218
8d956fec2e4337affcb520f56fd8cbfd,11015.19,269,0.08661926308985132
6973a06f484aacf400ece213dbf3d946,11011.05,270,0.08694246929541047
95e03ca3d4146e4011985981aeb959b9,11009.96,271,0.08726567550096961
7ea5bfa6c340f58f8e71fc1f0412b0d6,11002.89,272,0.08758888170652876
54965bbe3e4f07ae045b90b0b8541f52,10961.3,273,0.08791208791208792
82e0a475a88cc9595229d8029273f045,10930.02,274,0.08823529411764706
dd2bdf855a9172734fbc3744021ae9b9,10816.7,275,0.08855850032320621
0ea22c1cfbdc755f86b9b54b39c16043,10711.7,276,0.08888170652876536
ce27a3cc3c8cc1ea79d11e561e9bebb6,10682.65,277,0.0892049127343245
c9c7905cffc4ef9ff9f113554423e671,10657.18,278,0.08952811893988365
bd23da7354813347129d751591d1a6e2,10544.3,279,0.08985132514544279
f3b80352b986ab4d1057a4b724be19d0,10505.1,280,0.09017453135100194
f262cbc1c910c83959f849465454ddd3,10482.83,281,0.09049773755656108
c864036feaab8c1659f65ea4faebe1da,10454.2,282,0.09082094376212023
b499c00f28f4b7069ff6550af8c1348a,10327.13,283,0.09114414996767937
ea566164622c6b439516ab18062c42cd,10309.42,284,0.09146735617323852
33a6f4b1e7cdc205511e76ba1b6e0186,10295.01,285,0.09179056237879767
9d5a9018aee56acb367ba9c3f05d1d6a,10292.31,286,0.09211376858435683
06532f10282704ef4c69168b914b77be,10220.5,287,0.09243697478991597
1c5e4e49b9079480255b49d50aac1aa9,10173.11,288,0.09276018099547512
7b1222c3624aa89b9558b50a2594188c,10103.52,289,0.09308338720103426
5058e8c1e82653974541e83690655b4a,10022.82,290,0.09340659340659341
0df3984f9dfb3d49ac6366acbd3bbb85,10021.49,291,0.09372979961215255
5343d0649eca2a983820bfe93fc4d17e,10000.64,292,0.0940530058177117
054694fa03fe82cec4b7551487331d74,9983.1,293,0.09437621202327084
9d4db00d65d7760644ac0c14edb5fd86,9979.7,294,0.09469941822882999
961dff0a659b4561334372337dd897d9,9946.0,295,0.09502262443438914
5882820ef11c4c068eea0677a7a879b4,9925.5,296,0.09534583063994828
4830e40640734fc1c52cd21127c341d4,9843.47,297,0.09566903684550743
ef506c96320abeedfb894c34db06f478,9771.43,298,0.09599224305106659
17ca9b9e9b9ef8fdb529001b49ebb50f,9754.83,299,0.09631544925662573
7040e82f899a04d1b434b795a43b4617,9738.2,300,0.09663865546218488
ca3bd7cd9f149df75950150d010fe4a2,9731.85,301,0.09696186166774402
7b07b3c7487f0ea825fc6df75abd658b,9731.85,301,0.09696186166774402
01cf7e3d21494c41fb86034f2e714fa1,9729.36,303,0.09760827407886231
17306570e772e7718c92a562d33f5f1d,9669.8,304,0.09793148028442146
e96498ed8daaa3e9c23f7a62da76591c,9619.09,305,0.0982546864899806
31344c16881c08a8a72c6d2eb29918c1,9615.7,306,0.09857789269553975
e7df4cd29ab5abab70fb0783ddb53987,9608.7,307,0.0989010989010989
73a63f72308aa20a46f4b1632018f196,9606.8,308,0.09922430510665804
b2ac621f0d0322434d04a12b078b9369,9575.5,309,0.09954751131221719
1c129092bf23f28a5930387c980c0dfc,9553.62,310,0.09987071751777635
36a968b544695394e4e9d7572688598f,9482.87,311,0.10019392372333549
3db66a856d18a9cba7c9241fc5221c50,9478.3,312,0.10051712992889464
270297ead4c65a6cd2593960d2af6b21,9422.4,313,0.10084033613445378
81a1104df0f08b59c68aa5b03cfe398e,9420.88,314,0.10116354234001293
066a6914e1ebf3ea95a216c73a986b91,9410.38,315,0.10148674854557208
cb8bcce248bb1fb274ba762d8b971456,9402.2,316,0.10180995475113122
a00824eb9093d40e589b940ec45c4eb0,9399.97,317,0.10213316095669037
5b8154610ebb21fb90eb587365e673df,9397.54,318,0.10245636716224951
3c487ae8f8d7542beff5788e2e0aea83,9385.7,319,0.10277957336780866
aaed1309374718fdd995ee4c58c9dfcd,9376.95,320,0.1031027795733678
8b28d096634035667e8263d57ba3368c,9375.7,321,0.10342598577892695
05feb94f19d094d4b0f9281f0b1d4c99,9353.0,322,0.10374919198448611
048c2757535328e0d7dac690ad3c0aae,9264.78,323,0.10407239819004525
aafe36600ce604f205b86b5084d3d767,9251.4,324,0.1043956043956044
624f4ece8da4aafb77699233d480f8ef,9205.0,325,0.10471881060116355
dd7ddc04e1b6c2c614352b383efe2d36,9178.51,326,0.10504201680672269
4e7c18b98d84e05cbae3ff0ff03846c2,9177.9,327,0.10536522301228184
6c12e40690c335dbc2f68a4134d30dc1,9139.2,328,0.10568842921784098
f80edd2c5aaa505cc4b0a3b219abf4b8,9108.2,329,0.10601163542340013
8e8a7ce9f2f970dc00e2acf6f6e199f6,9101.0,330,0.10633484162895927
0db783cfcd3b73998abc6e10e59a102f,9077.4,331,0.10665804783451842
06df0c10d34e459d9672bc77388742eb,9070.0,332,0.10698125404007756
fffd5413c0700ac820c7069d66d98c89,9062.3,333,0.10730446024563671
9b013e03b2ab786505a1d3b5c0756754,9027.4,334,0.10762766645119587
5f2684dab12e59f83bef73ae57724e45,9000.87,335,0.10795087265675501
403aa86912527d730337ffcb0fb096ab,8959.89,336,0.10827407886231416
f27e33c6d29b5138fa9967bcd445b6d5,8888.3,337,0.1085972850678733
32b8764b4ef628b53608fc34011fcc13,8884.0,338,0.10892049127343245
d03698c2efd04a549382afa6623e27fb,8865.47,339,0.1092436974789916
2089a6d640999f9b9141ac719b2af596,8830.82,340,0.10956690368455074
1da3aeb70d7989d1e6d9b0e887f97c23,8823.52,341,0.10989010989010989
a49928bcdf77c55c6d6e05e09a9b4ca5,8816.7,342,0.11021331609566903
562fc2f2c2863ab7e79a9e4388a58a14,8814.2,343,0.11053652230122818
af4a0e4cfe1d9c26b6712b1be25a72e5,8757.98,344,0.11085972850678733
18a349e75d307f4b4cc646a691ed4216,8711.53,345,0.11118293471234647
6d803cb79cc31c41c4c789a75933b3c7,8711.4,346,0.11150614091790563
6c7d50c24b3ccd2fd83b44d8bb34e073,8699.34,347,0.11182934712346478
b1a81260566c1bac3114a6d124413f27,8684.69,348,0.11215255332902392
9596c870880d900012f2e8e6e30d06d7,8606.25,349,0.11247575953458307
db2956745b3a8e9f3785c99f34b5d25e,8599.0,350,0.11279896574014221
259f7b5e6e482c230e5bfaa670b6bb8f,8526.04,351,0.11312217194570136
93dc87703c046b603023e75222018b45,8517.35,352,0.1134453781512605
cbd996ad3c1b7dc71fd0e5f5df9087e2,8411.04,353,0.11376858435681965
b18dc380845b24038cfc48006478f099,8353.3,354,0.1140917905623788
6c177e38df6d3f34182b1f1d427231bf,8341.89,355,0.11441499676793794
7d456afc660226829370f3173d14520c,8338.25,356,0.11473820297349709
fcb5ace8bcc92f75707dc0f01a27d269,8318.63,357,0.11506140917905623
784ba75dd9d20200c4caed3d7a77141a,8295.13,358,0.11538461538461539
3078096983cf766a32a06257648502d1,8285.42,359,0.11570782159017454
26d8a1c7c75d513045798992ead43aa2,8244.12,360,0.11603102779573368
b92e3c8f9738272ff7c59e111e108d7c,8231.09,361,0.11635423400129283
4371b634e0efc0e22b09b52907d9d469,8194.0,362,0.11667744020685197
397c4d0c005b6f41f90098ac724e28cb,8177.0,363,0.11700064641241112
67883baaae6134ee81b271a542613728,8167.9,364,0.11732385261797026
86bb7c4b535e49a541baf3266b1c95b1,8162.4,365,0.11764705882352941
fdb9095204a334cd8872252ffec6f2db,8156.0,366,0.11797026502908856
52d76513f0c4d97f3b99570e2c94ee31,8153.1,367,0.1182934712346477
